A B C D E F G H I J K L M N O A@2 S1@2 A@3 B@3 C1@3 C2@3 C3@3 C4@3 C5@3 C6@3 C7@3 C8@3 C9@3 C10@3 C11@3 C12@3 C13@3 C14@3 C15@3 C16@3 C17@3 C18@3 C19@3 C20@3 C21@3 C22@3 C23@3 C24@3 C25@3 C26@3 C27@3 C28@3 C29@3 C30@3 
embedding:Default1G 405 132  
405 150 
405.001 122 
405.002 152 
405.002 132 
405.002 104 
405.003 138 
405.003 110 
405.004 148 
405.005 160 
405.005 144 
405.005 124 
405.006 120 
405.007 126 
405.007 134 
405.007 106 
405.008 140 
405.009 164 
405.009 144 
405.01 124 
405.01 158 
405.01 138 
405.011 120 
405.012 116 
405.012 124 
405.012 138 
405.013 156 
405.014 144 
405.014 132 
405.014 118 
405.015 120 
Double click graph to do analysis 405.015 148 
Experiment Comments:  Instrument Info: User Comments: 405.016 126 
var://page.info.tree.HJYInfo.ExpSummary.Comment$ var://page.info.tree.HJYInfo.ExpSummary.Instrument$  EMF 320x240: 2136 bytes (0x50213D2D) 405.017 134 
405.017 118 
405.017 134 
405.018 88 
405.019 106 
405.019 108 
405.019 126 
405.02 134 
405.021 124 
405.021 124 
405.022 150 
405.022 122 
405.022 128 
405.023 144 
405.024 134 
405.024 104 
405.024 138 
405.025 112 
405.026 134 
405.026 98 
405.026 134 
405.027 122 
405.027 144 
405.028 116 
405.029 140 
405.029 132 
405.029 126 
405.03 106 
405.031 138 
405.031 136 
405.031 142 
405.032 106 
405.033 150 
405.033 144 
405.034 160 
405.034 154 
405.034 160 
405.035 142 
405.036 154 
405.036 138 
405.036 106 
405.037 114 
405.038 130 
405.038 106 
405.038 144 
405.039 130 
405.039 104 
405.04 116 
405.041 120 
405.041 146 
405.041 126 
405.042 142 
405.043 118 
405.043 136 
405.043 124 
405.044 142 
405.045 128 
405.045 156 
405.046 138 
405.046 128 
405.046 122 
405.047 142 
405.048 108 
405.048 148 
405.048 122 
405.049 162 
405.05 124 
405.05 124 
405.05 112 
405.051 152 
405.051 128 
405.052 110 
405.053 140 
405.053 126 
405.053 106 
405.054 106 
405.055 172 
405.055 130 
405.055 146 
405.056 138 
405.057 114 
405.057 124 
405.058 140 
405.058 130 
405.058 148 
405.059 128 
405.06 134 
405.06 158 
405.06 110 
405.061 124 
405.062 160 
405.062 154 
405.062 156 
405.063 152 
405.063 148 
405.064 150 
405.065 118 
405.065 110 
405.065 156 
405.066 154 
405.067 162 
405.067 134 
405.067 176 
405.068 172 
405.068 164 
405.069 194 
405.07 224 
405.07 224 
405.07 210 
405.071 228 
405.072 280 
405.072 248 
405.072 300 
405.073 382 
405.074 366 
405.074 418 
405.075 486 
405.075 514 
405.075 552 
405.076 584 
405.077 724 
405.077 764 
405.077 760 
405.078 940 
405.079 914 
405.079 1134 
405.079 1116 
405.08 1150 
405.08 1266 
405.081 1288 
405.082 1460 
405.082 1638 
405.082 1640 
405.083 1660 
405.084 1680 
405.084 1796 
405.084 1800 
405.085 1966 
405.086 1978 
405.086 2042 
405.087 2084 
405.087 1912 
405.087 2090 
405.088 2046 
405.089 1954 
405.089 1958 
405.089 1998 
405.09 1842 
405.091 1826 
405.091 1718 
405.091 1720 
405.092 1740 
405.092 1682 
405.093 1552 
405.094 1416 
405.094 1274 
405.094 1416 
405.095 1214 
405.096 1100 
405.096 1054 
405.096 1018 
405.097 914 
405.098 798 
405.098 752 
405.099 678 
405.099 670 
405.099 672 
405.1 558 
405.101 514 
405.101 472 
405.101 446 
405.102 338 
405.103 422 
405.103 352 
405.103 348 
405.104 274 
405.104 310 
405.105 326 
405.106 262 
405.106 228 
405.106 220 
405.107 262 
405.108 228 
405.108 214 
405.108 178 
405.109 140 
405.11 214 
405.11 170 
405.111 170 
405.111 160 
405.111 150 
405.112 154 
405.113 138 
405.113 128 
405.113 188 
405.114 130 
405.115 158 
405.115 118 
405.115 148 
405.116 136 
405.116 138 
405.117 162 
405.118 146 
405.118 132 
405.118 116 
405.119 124 
405.12 126 
405.12 148 
405.12 114 
405.121 130 
405.122 104 
405.122 154 
405.123 172 
405.123 168 
405.123 164 
405.124 142 
405.125 146 
405.125 194 
405.125 116 
405.126 142 
405.127 168 
405.127 106 
405.127 154 
405.128 140 
405.128 112 
405.129 106 
405.13 132 
405.13 158 
405.13 130 
405.131 156 
405.132 118 
405.132 118 
405.132 134 
405.133 104 
405.134 156 
405.134 130 
405.135 116 
405.135 146 
405.135 116 
405.136 128 
405.137 156 
405.137 154 
405.137 144 
405.138 120 
405.139 166 
405.139 144 
405.139 132 
405.14 130 
405.14 116 
405.141 158 
405.142 168 
405.142 158 
405.142 174 
405.143 150 
405.144 138 
405.144 132 
405.144 116 
405.145 134 
405.146 148 
405.146 106 
405.147 162 
405.147 120 
405.147 134 
405.148 154 
405.149 150 
405.149 116 
405.149 146 
405.15 110 
405.151 130 
405.151 126 
405.151 122 
405.152 136 
405.152 156 
405.153 138 
405.154 178 
405.154 150 
405.154 104 
405.155 128 
405.156 146 
405.156 118 
405.156 138 
405.157 116 
405.158 136 
405.158 128 
405.159 144 
405.159 144 
405.159 104 
405.16 128 
405.161 156 
405.161 134 
405.161 110 
405.162 158 
405.163 140 
405.163 120 
405.163 134 
405.164 128 
405.164 128 
405.165 160 
405.166 110 
405.166 182 
405.166 146 
405.167 122 
405.168 172 
405.168 156 
405.168 148 
405.169 142 
405.17 122 
405.17 140 
405.171 134 
405.171 96 
405.171 144 
405.172 122 
405.173 126 
405.173 162 
405.173 122 
405.174 94 
405.175 138 
405.175 126 
405.175 110 
405.176 112 
405.176 146 
405.177 142 
405.178 156 
405.178 128 
405.178 138 
405.179 152 
405.18 118 
405.18 112 
405.18 142 
405.181 128 
405.182 148 
405.182 96 
405.183 154 
405.183 114 
405.183 132 
405.184 138 
405.185 130 
405.185 136 
405.185 152 
405.186 138 
405.187 114 
405.187 102 
405.188 138 
405.188 140 
405.188 144 
405.189 134 
405.19 114 
405.19 128 
405.19 128 
405.191 162 
405.192 134 
405.192 106 
405.192 124 
405.193 134 
405.193 154 
405.194 142 
405.195 116 
405.195 122 
405.195 118 
405.196 144 
405.197 160 
405.197 122 
405.197 118 
405.198 132 
405.199 122 
405.199 112 
405.2 136 
405.2 116 
