436.15,134
436.1505,182
436.151,180
436.1515,114
436.152,132
436.1525,138
436.153,142
436.1535,140
436.154,148
436.1545,132
436.155,134
436.1555,102
436.156,136
436.1565,120
436.157,140
436.1575,126
436.158,128
436.1585,128
436.159,130
436.1595,128
436.16,134
436.1605,168
436.161,174
436.1615,162
436.162,146
436.1625,160
436.163,124
436.1635,152
436.164,134
436.1645,166
436.165,136
436.1655,162
436.166,142
436.1665,140
436.167,132
436.1675,156
436.168,154
436.1685,146
436.169,152
436.1695,174
436.17,134
436.1705,130
436.171,162
436.1715,138
436.172,146
436.1725,154
436.173,152
436.1735,170
436.174,170
436.1745,200
436.175,122
436.1755,146
436.176,166
436.1765,150
436.177,156
436.1775,152
436.178,144
436.1785,162
436.179,164
436.1795,160
436.18,146
436.1805,186
436.181,164
436.1815,156
436.182,194
436.1825,132
436.183,148
436.1835,142
436.184,128
436.1845,174
436.185,150
436.1855,170
436.186,182
436.1865,168
436.187,176
436.1875,156
436.188,208
436.1885,164
436.189,144
436.1895,142
436.19,160
436.1905,162
436.191,146
436.1915,174
436.192,150
436.1925,162
436.193,158
436.1935,164
436.194,188
436.1945,184
436.195,160
436.1955,154
436.196,138
436.1965,182
436.197,202
436.1975,166
436.198,202
436.1985,170
436.199,182
436.1995,180
436.2,152
436.2005,184
436.201,192
436.2015,162
436.202,198
436.2025,184
436.203,214
436.2035,198
436.204,172
436.2045,206
436.205,176
436.2055,182
436.206,212
436.2065,182
436.207,256
436.2075,236
436.208,220
436.2085,210
436.209,250
436.2095,212
436.21,188
436.2105,234
436.211,234
436.2115,246
436.212,266
436.2125,264
436.213,314
436.2135,276
436.214,304
436.2145,296
436.215,312
436.2155,310
436.216,284
436.2165,406
436.217,392
436.2175,366
436.218,398
436.2185,454
436.219,528
436.2195,582
436.22,594
436.2205,712
436.221,724
436.2215,700
436.222,900
436.2225,1018
436.223,1148
436.2235,1202
436.224,1412
436.2245,1562
436.225,1712
436.2255,1956
436.226,2188
436.2265,2528
436.227,2642
436.2275,3022
436.228,3406
436.2285,3884
436.229,4318
436.2295,4828
436.23,5396
436.2305,6120
436.231,6734
436.2315,7594
436.232,8508
436.2325,9440
436.233,10252
436.2335,11570
436.234,12640
436.2345,13424
436.235,14350
436.2355,15840
436.236,17224
436.2365,18116
436.237,19462
436.2375,20576
436.238,21462
436.2385,22986
436.239,23916
436.2395,24724
436.24,26072
436.2405,26682
436.241,27556
436.2415,28388
436.242,28496
436.2425,29818
436.243,29818
436.2435,30000
436.244,30032
436.2445,29936
436.245,30188
436.2455,29338
436.246,28544
436.2465,28016
436.247,27530
436.2475,26200
436.248,25364
436.2485,24326
436.249,24224
436.2495,22640
436.25,21222
436.2505,20828
436.251,19268
436.2515,18064
436.252,16758
436.2525,15752
436.253,14532
436.2535,13448
436.254,12540
436.2545,11156
436.255,10354
436.2555,9342
436.256,8466
436.2565,8004
436.257,7156
436.2575,6504
436.258,6068
436.2585,5354
436.259,5016
436.2595,4932
436.26,4630
436.2605,4218
436.261,4024
436.2615,3986
436.262,3906
436.2625,3814
436.263,3984
436.2635,4078
436.264,4428
436.2645,4324
436.265,4916
436.2655,5332
436.266,5778
436.2665,6218
436.267,6698
436.2675,7474
436.268,8324
436.2685,9184
436.269,9596
436.2695,10478
436.27,11290
436.2705,12654
436.271,13818
436.2715,15232
436.272,16002
436.2725,16614
436.273,18230
436.2735,20362
436.274,20882
436.2745,21966
436.275,22940
436.2755,24036
436.276,24942
436.2765,25808
436.277,27020
436.2775,27644
436.278,28772
436.2785,29578
436.279,28640
436.2795,29980
436.28,29514
436.2805,29630
436.281,29226
436.2815,29016
436.282,28718
436.2825,28648
436.283,28064
436.2835,27616
436.284,26356
436.2845,25616
436.285,24772
436.2855,23818
436.286,22414
436.2865,21000
436.287,20460
436.2875,19522
436.288,18018
436.2885,17190
436.289,15972
436.2895,14692
436.29,13302
436.2905,12076
436.291,11270
436.2915,10224
436.292,9232
436.2925,8430
436.293,8094
436.2935,6756
436.294,6144
436.2945,5394
436.295,4990
436.2955,4360
436.296,3722
436.2965,3218
436.297,3056
436.2975,2522
436.298,2282
436.2985,1886
436.299,2002
436.2995,1522
436.3,1282
436.3005,1168
436.301,1090
436.3015,998
436.302,832
436.3025,704
436.303,704
436.3035,550
436.304,522
436.3045,520
436.305,510
436.3055,438
436.306,424
436.3065,388
436.307,378
436.3075,412
436.308,390
436.3085,346
436.309,290
436.3095,330
436.31,362
436.3105,286
436.311,288
436.3115,300
436.312,350
436.3125,292
436.313,264
436.3135,256
436.314,306
436.3145,278
436.315,244
436.3155,264
436.316,254
436.3165,266
436.317,262
436.3175,262
436.318,258
436.3185,228
436.319,234
436.3195,184
436.32,214
436.3205,230
436.321,228
436.3215,212
436.322,232
436.3225,236
436.323,226
436.3235,228
436.324,182
436.3245,238
436.325,254
436.3255,206
436.326,178
436.3265,216
436.327,208
436.3275,204
436.328,180
436.3285,192
436.329,210
436.3295,202
436.33,224
436.3305,184
436.331,160
436.3315,198
436.332,184
436.3325,214
436.333,172
436.3335,212
436.334,182
436.3345,214
436.335,206
436.3355,224
436.336,204
436.3365,218
436.337,210
436.3375,144
436.338,184
436.3385,176
436.339,190
436.3395,170
436.34,172
436.3405,204
436.341,178
436.3415,180
436.342,224
436.3425,184
436.343,206
436.3435,176
436.344,228
436.3445,142
436.345,160
436.3455,188
436.346,188
436.3465,174
436.347,154
436.3475,164
436.348,200
436.3485,158
436.349,180
436.3495,130
436.35,204
436.3505,168
436.351,174
436.3515,186
436.352,196
436.3525,192
436.353,142
436.3535,150
436.354,160
436.3545,172
436.355,198
436.3555,182
436.356,152
436.3565,156
436.357,176
436.3575,164
436.358,196
436.3585,160
436.359,178
436.3595,176
436.36,160
436.3605,168
436.361,160
436.3615,174
436.362,164
436.3625,106
436.363,168
436.3635,150
436.364,166
436.3645,156
436.365,156
436.3655,170
436.366,186
436.3665,132
436.367,182
436.3675,178
436.368,150
436.3685,122
436.369,166
436.3695,132
436.37,128
436.3705,138
436.371,148
436.3715,122
436.372,178
436.3725,176
436.373,132
436.3735,152
436.374,136
436.3745,152
436.375,122
436.3755,154
436.376,126
436.3765,142
436.377,180
436.3775,158
436.378,166
436.3785,146
436.379,184
436.3795,134
436.38,152
436.3805,126
436.381,158
436.3815,188
436.382,130
436.3825,132
436.383,136
436.3835,182
436.384,188
436.3845,150
436.385,144
436.3855,138
436.386,154
436.3865,174
436.387,142
436.3875,168
436.388,132
436.3885,186
436.389,178
436.3895,144
436.39,174
436.3905,184
436.391,148
436.3915,128
436.392,162
436.3925,190
436.393,162
436.3935,178
436.394,128
436.3945,176
436.395,140
436.3955,154
436.396,154
436.3965,160
436.397,148
436.3975,152
436.398,150
436.3985,138
436.399,174
436.3995,128
436.4,150
