405,150
405.0005,152
405.001,144
405.0015,140
405.002,150
405.0025,136
405.003,138
405.0035,162
405.004,150
405.0045,136
405.005,146
405.0055,114
405.006,130
405.0065,152
405.007,112
405.0075,124
405.008,166
405.0085,104
405.009,136
405.0095,96
405.01,154
405.0105,138
405.011,162
405.0115,132
405.012,110
405.0125,92
405.013,120
405.0135,156
405.014,130
405.0145,138
405.015,132
405.0155,132
405.016,108
405.0165,142
405.017,146
405.0175,118
405.018,136
405.0185,128
405.019,118
405.0195,132
405.02,122
405.0205,130
405.021,138
405.0215,112
405.022,136
405.0225,166
405.023,130
405.0235,142
405.024,154
405.0245,160
405.025,154
405.0255,142
405.026,158
405.0265,148
405.027,198
405.0275,128
405.028,126
405.0285,140
405.029,156
405.0295,132
405.03,146
405.0305,184
405.031,122
405.0315,194
405.032,162
405.0325,182
405.033,164
405.0335,148
405.034,170
405.0345,136
405.035,148
405.0355,178
405.036,154
405.0365,148
405.037,136
405.0375,188
405.038,154
405.0385,150
405.039,158
405.0395,188
405.04,196
405.0405,162
405.041,156
405.0415,186
405.042,188
405.0425,166
405.043,130
405.0435,182
405.044,192
405.0445,178
405.045,130
405.0455,200
405.046,184
405.0465,158
405.047,172
405.0475,204
405.048,222
405.0485,194
405.049,210
405.0495,216
405.05,242
405.0505,236
405.051,214
405.0515,268
405.052,266
405.0525,230
405.053,288
405.0535,338
405.054,352
405.0545,396
405.055,442
405.0555,452
405.056,532
405.0565,506
405.057,614
405.0575,678
405.058,744
405.0585,766
405.059,864
405.0595,862
405.06,1016
405.0605,1066
405.061,1094
405.0615,1278
405.062,1378
405.0625,1464
405.063,1562
405.0635,1686
405.064,1858
405.0645,1872
405.065,1854
405.0655,1870
405.066,2090
405.0665,2118
405.067,2270
405.0675,2302
405.068,2312
405.0685,2502
405.069,2352
405.0695,2298
405.07,2392
405.0705,2652
405.071,2526
405.0715,2474
405.072,2514
405.0725,2538
405.073,2566
405.0735,2644
405.074,2934
405.0745,3000
405.075,3200
405.0755,3272
405.076,3598
405.0765,3914
405.077,4348
405.0775,4484
405.078,5250
405.0785,6068
405.079,6882
405.0795,7212
405.08,8014
405.0805,8920
405.081,10048
405.0815,10812
405.082,11890
405.0825,12798
405.083,13588
405.0835,15274
405.084,15832
405.0845,16796
405.085,17854
405.0855,18814
405.086,20020
405.0865,21142
405.087,20994
405.0875,22070
405.088,22416
405.0885,23026
405.089,23420
405.0895,23748
405.09,23754
405.0905,23358
405.091,23438
405.0915,22884
405.092,22348
405.0925,21520
405.093,21166
405.0935,20530
405.094,19482
405.0945,18494
405.095,17000
405.0955,16610
405.096,14926
405.0965,13962
405.097,12914
405.0975,11946
405.098,10892
405.0985,9540
405.099,8596
405.0995,8106
405.1,7206
405.1005,6482
405.101,5962
405.1015,5364
405.102,4530
405.1025,4142
405.103,3892
405.1035,3650
405.104,3112
405.1045,3120
405.105,2752
405.1055,2756
405.106,2410
405.1065,2332
405.107,2416
405.1075,2440
405.108,2326
405.1085,2210
405.109,2212
405.1095,2178
405.11,2032
405.1105,2124
405.111,1962
405.1115,1940
405.112,2006
405.1125,1850
405.113,1732
405.1135,1710
405.114,1726
405.1145,1592
405.115,1588
405.1155,1668
405.116,1450
405.1165,1384
405.117,1330
405.1175,1246
405.118,1134
405.1185,1082
405.119,1058
405.1195,1020
405.12,894
405.1205,894
405.121,848
405.1215,754
405.122,678
405.1225,630
405.123,624
405.1235,562
405.124,534
405.1245,498
405.125,500
405.1255,478
405.126,406
405.1265,408
405.127,332
405.1275,336
405.128,298
405.1285,302
405.129,256
405.1295,272
405.13,240
405.1305,212
405.131,174
405.1315,254
405.132,220
405.1325,188
405.133,222
405.1335,188
405.134,194
405.1345,186
405.135,150
405.1355,228
405.136,142
405.1365,230
405.137,216
405.1375,196
405.138,178
405.1385,202
405.139,216
405.1395,156
405.14,174
405.1405,178
405.141,172
405.1415,156
405.142,162
405.1425,160
405.143,176
405.1435,182
405.144,182
405.1445,178
405.145,146
405.1455,186
405.146,142
405.1465,170
405.147,166
405.1475,152
405.148,160
405.1485,126
405.149,202
405.1495,172
405.15,162
405.1505,144
405.151,158
405.1515,162
405.152,148
405.1525,194
405.153,188
405.1535,184
405.154,188
405.1545,170
405.155,166
405.1555,142
405.156,140
405.1565,170
405.157,182
405.1575,178
405.158,144
405.1585,172
405.159,156
405.1595,144
405.16,154
405.1605,126
405.161,180
405.1615,146
405.162,164
405.1625,164
405.163,176
405.1635,186
405.164,138
405.1645,156
405.165,136
405.1655,148
405.166,132
405.1665,150
405.167,158
405.1675,150
405.168,144
405.1685,170
405.169,164
405.1695,168
405.17,172
405.1705,128
405.171,160
405.1715,144
405.172,120
405.1725,174
405.173,124
405.1735,140
405.174,152
405.1745,152
405.175,136
405.1755,148
405.176,184
405.1765,136
405.177,164
405.1775,130
405.178,162
405.1785,200
405.179,138
405.1795,180
405.18,144
405.1805,136
405.181,126
405.1815,182
405.182,132
405.1825,146
405.183,136
405.1835,108
405.184,156
405.1845,152
405.185,132
405.1855,144
405.186,142
405.1865,146
405.187,140
405.1875,172
405.188,146
405.1885,156
405.189,160
405.1895,150
405.19,120
405.1905,150
405.191,188
405.1915,120
405.192,146
405.1925,136
405.193,138
405.1935,142
405.194,138
405.1945,124
405.195,144
405.1955,134
405.196,160
405.1965,118
405.197,166
405.1975,120
405.198,148
405.1985,140
405.199,132
405.1995,142
405.2,96
