436,120
436.0005,124
436.001,158
436.0015,128
436.002,154
436.0025,140
436.003,130
436.0035,130
436.004,116
436.0045,126
436.005,148
436.0055,150
436.006,116
436.0065,162
436.007,138
436.0075,116
436.008,136
436.0085,120
436.009,116
436.0095,132
436.01,148
436.0105,118
436.011,110
436.0115,108
436.012,118
436.0125,116
436.013,132
436.0135,116
436.014,130
436.0145,118
436.015,92
436.0155,110
436.016,100
436.0165,130
436.017,148
436.0175,106
436.018,154
436.0185,152
436.019,134
436.0195,116
436.02,130
436.0205,128
436.021,120
436.0215,164
436.022,144
436.0225,114
436.023,142
436.0235,130
436.024,158
436.0245,142
436.025,122
436.0255,134
436.026,132
436.0265,96
436.027,136
436.0275,120
436.028,110
436.0285,104
436.029,134
436.0295,90
436.03,128
436.0305,110
436.031,120
436.0315,162
436.032,114
436.0325,142
436.033,108
436.0335,124
436.034,122
436.0345,114
436.035,114
436.0355,114
436.036,132
436.0365,118
436.037,128
436.0375,102
436.038,128
436.0385,126
436.039,152
436.0395,126
436.04,118
436.0405,134
436.041,106
436.0415,118
436.042,134
436.0425,134
436.043,146
436.0435,118
436.044,134
436.0445,126
436.045,162
436.0455,140
436.046,102
436.0465,116
436.047,130
436.0475,72
436.048,158
436.0485,118
436.049,102
436.0495,116
436.05,134
436.0505,126
436.051,126
436.0515,108
436.052,110
436.0525,122
436.053,154
436.0535,134
436.054,152
436.0545,160
436.055,122
436.0555,120
436.056,124
436.0565,168
436.057,144
436.0575,134
436.058,124
436.0585,112
436.059,138
436.0595,152
436.06,130
436.0605,134
436.061,88
436.0615,128
436.062,166
436.0625,130
436.063,116
436.0635,156
436.064,124
436.0645,148
436.065,146
436.0655,126
436.066,130
436.0665,126
436.067,124
436.0675,126
436.068,96
436.0685,96
436.069,134
436.0695,150
436.07,130
436.0705,130
436.071,150
436.0715,90
436.072,128
436.0725,146
436.073,134
436.0735,144
436.074,144
436.0745,120
436.075,150
436.0755,122
436.076,138
436.0765,132
436.077,108
436.0775,150
436.078,124
436.0785,122
436.079,140
436.0795,134
436.08,112
436.0805,122
436.081,130
436.0815,116
436.082,134
436.0825,122
436.083,136
436.0835,120
436.084,160
436.0845,134
436.085,124
436.0855,100
436.086,144
436.0865,136
436.087,130
436.0875,124
436.088,114
436.0885,120
436.089,128
436.0895,136
436.09,134
436.0905,134
436.091,168
436.0915,148
436.092,116
436.0925,118
436.093,148
436.0935,144
436.094,134
436.0945,154
436.095,148
436.0955,124
436.096,94
436.0965,164
436.097,134
436.0975,102
436.098,90
436.0985,132
436.099,124
436.0995,108
436.1,108
436.1005,146
436.101,156
436.1015,130
436.102,158
436.1025,96
436.103,96
436.1035,142
436.104,134
436.1045,134
436.105,120
436.1055,134
436.106,146
436.1065,120
436.107,116
436.1075,124
436.108,122
436.1085,148
436.109,160
436.1095,162
436.11,132
436.1105,156
436.111,136
436.1115,118
436.112,124
436.1125,112
436.113,118
436.1135,162
436.114,136
436.1145,134
436.115,118
436.1155,134
436.116,116
436.1165,126
436.117,110
436.1175,114
436.118,120
436.1185,128
436.119,130
436.1195,122
436.12,122
436.1205,152
436.121,140
436.1215,94
436.122,134
436.1225,120
436.123,136
436.1235,104
436.124,124
436.1245,136
436.125,134
436.1255,112
436.126,148
436.1265,122
436.127,164
436.1275,116
436.128,112
436.1285,154
436.129,108
436.1295,100
436.13,144
436.1305,120
436.131,156
436.1315,158
436.132,112
436.1325,140
436.133,146
436.1335,126
436.134,102
436.1345,148
436.135,124
