A B C D E F G H I J K L M N O A@2 S1@2 A@3 B@3 C1@3 C2@3 C3@3 C4@3 C5@3 C6@3 C7@3 C8@3 C9@3 C10@3 C11@3 C12@3 C13@3 C14@3 C15@3 C16@3 C17@3 C18@3 C19@3 C20@3 C21@3 C22@3 C23@3 C24@3 C25@3 C26@3 C27@3 C28@3 C29@3 C30@3 
embedding:Default31G 585.6 136  
585.601 134 
585.601 160 
585.601 132 
585.602 106 
585.603 110 
585.603 128 
585.604 120 
585.604 134 
585.605 106 
585.605 168 
585.606 118 
585.606 112 
585.606 160 
585.607 152 
585.608 136 
585.608 116 
585.609 148 
585.609 136 
585.61 116 
585.61 142 
585.611 148 
585.611 148 
585.611 124 
585.612 138 
585.613 124 
585.613 92 
585.614 114 
585.614 168 
585.615 96 
585.615 178 
Double click graph to do analysis 585.615 162 
Experiment Comments:  Instrument Info: User Comments: 585.616 134 
var://page.info.tree.HJYInfo.ExpSummary.Comment$ var://page.info.tree.HJYInfo.ExpSummary.Instrument$  EMF 320x240: 2136 bytes (0x50213D2D) 585.616 124 
585.617 126 
585.618 156 
585.618 126 
585.619 124 
585.619 132 
585.62 118 
585.62 158 
585.62 150 
585.621 144 
585.621 142 
585.622 146 
585.623 132 
585.623 170 
585.624 136 
585.624 142 
585.625 120 
585.625 108 
585.625 130 
585.626 154 
585.627 108 
585.627 110 
585.628 174 
585.628 148 
585.629 156 
585.629 138 
585.63 172 
585.63 162 
585.63 136 
585.631 122 
585.632 104 
585.632 122 
585.633 160 
585.633 124 
585.634 130 
585.634 124 
585.635 138 
585.635 182 
585.635 140 
585.636 124 
585.637 140 
585.637 154 
585.638 138 
585.638 150 
585.639 150 
585.639 152 
585.639 146 
585.64 166 
585.64 136 
585.641 152 
585.642 118 
585.642 154 
585.643 120 
585.643 126 
585.644 168 
585.644 190 
585.644 122 
585.645 208 
585.645 156 
585.646 134 
585.647 180 
585.647 136 
585.648 156 
585.648 134 
585.649 168 
585.649 144 
585.649 164 
585.65 160 
585.651 148 
585.651 192 
585.652 190 
585.652 156 
585.653 184 
585.653 182 
585.654 212 
585.654 160 
585.654 174 
585.655 218 
585.656 198 
585.656 170 
585.657 156 
585.657 230 
585.658 200 
585.658 184 
585.659 170 
585.659 170 
585.659 212 
585.66 200 
585.661 202 
585.661 214 
585.662 188 
585.662 172 
585.663 232 
585.663 214 
585.663 214 
585.664 224 
585.664 232 
585.665 242 
585.666 268 
585.666 278 
585.667 290 
585.667 284 
585.668 308 
585.668 310 
585.668 338 
585.669 338 
585.669 362 
585.67 406 
585.671 432 
585.671 434 
585.672 492 
585.672 526 
585.673 620 
585.673 596 
585.673 702 
585.674 782 
585.674 878 
585.675 914 
585.676 1032 
585.676 1128 
585.677 1246 
585.677 1378 
585.678 1480 
585.678 1674 
585.678 2014 
585.679 1984 
585.68 2304 
585.68 2446 
585.681 2464 
585.681 2532 
585.682 3046 
585.682 3124 
585.683 3284 
585.683 3418 
585.683 3354 
585.684 3672 
585.685 3870 
585.685 3890 
585.686 4016 
585.686 3902 
585.687 4026 
585.687 4100 
585.688 4306 
585.688 4252 
585.688 4108 
585.689 4322 
585.69 4126 
585.69 3990 
585.691 3984 
585.691 4008 
585.692 3854 
585.692 3832 
585.692 3852 
585.693 3726 
585.693 3882 
585.694 3918 
585.695 3780 
585.695 3768 
585.696 3922 
585.696 3654 
585.697 3816 
585.697 3910 
585.697 3978 
585.698 3918 
585.698 3976 
585.699 4140 
585.7 4064 
585.7 3934 
585.701 4068 
585.701 4100 
585.702 4148 
585.702 3974 
585.702 4192 
585.703 4090 
585.704 3950 
585.704 3846 
585.705 3682 
585.705 3714 
585.706 3366 
585.706 3370 
585.707 3224 
585.707 3088 
585.707 2822 
585.708 2674 
585.709 2662 
585.709 2424 
585.71 2448 
585.71 2058 
585.711 1968 
585.711 1804 
585.712 1602 
585.712 1456 
585.712 1338 
585.713 1232 
585.714 974 
585.714 958 
585.715 836 
585.715 768 
585.716 674 
585.716 636 
585.716 516 
585.717 530 
585.717 520 
585.718 508 
585.719 412 
585.719 368 
585.72 294 
585.72 340 
585.721 304 
585.721 320 
585.721 294 
585.722 270 
585.722 258 
585.723 240 
585.724 240 
585.724 238 
585.725 230 
585.725 204 
585.726 200 
585.726 250 
585.726 208 
585.727 222 
585.728 226 
585.728 184 
585.729 236 
585.729 224 
585.73 178 
585.73 192 
585.731 220 
585.731 218 
585.731 178 
585.732 184 
585.733 188 
585.733 230 
585.734 150 
585.734 194 
585.735 182 
585.735 174 
585.736 178 
585.736 192 
585.736 146 
585.737 196 
585.738 198 
585.738 174 
585.739 174 
585.739 122 
585.74 182 
585.74 188 
585.74 172 
585.741 180 
585.741 154 
585.742 146 
585.743 162 
585.743 156 
585.744 148 
585.744 162 
585.745 142 
585.745 178 
585.745 158 
585.746 184 
585.746 144 
585.747 148 
585.748 162 
585.748 146 
585.749 140 
585.749 136 
585.75 132 
585.75 148 
585.75 178 
585.751 172 
585.752 146 
585.752 144 
585.753 128 
585.753 152 
585.754 134 
585.754 108 
585.755 178 
585.755 166 
585.755 126 
585.756 120 
585.757 146 
585.757 116 
585.758 140 
585.758 136 
585.759 172 
585.759 140 
585.76 142 
585.76 132 
585.76 124 
585.761 136 
585.762 104 
585.762 128 
585.763 154 
585.763 128 
585.764 132 
585.764 158 
585.764 110 
585.765 148 
585.765 162 
585.766 136 
585.767 142 
585.767 154 
585.768 158 
585.768 162 
585.769 130 
585.769 174 
585.769 156 
585.77 126 
585.77 194 
585.771 126 
585.772 108 
585.772 142 
585.773 142 
585.773 128 
585.774 162 
585.774 130 
585.774 110 
585.775 126 
585.776 134 
585.776 130 
585.777 128 
585.777 120 
585.778 106 
585.778 120 
585.779 160 
585.779 128 
585.779 104 
585.78 154 
585.781 164 
585.781 126 
585.782 138 
585.782 158 
585.783 136 
585.783 158 
585.784 172 
585.784 126 
585.784 128 
585.785 138 
585.786 138 
585.786 100 
585.787 98 
585.787 142 
585.788 150 
585.788 98 
585.788 142 
585.789 116 
585.789 118 
585.79 108 
585.791 136 
585.791 118 
585.792 172 
585.792 142 
585.793 128 
585.793 114 
585.793 158 
585.794 126 
585.794 112 
585.795 154 
585.796 146 
585.796 134 
585.797 120 
585.797 134 
585.798 142 
585.798 152 
585.798 124 
585.799 152 
585.799 170 
585.8 148 
