588.55,126
588.55,134
588.551,168
588.551,102
588.552,132
588.553,136
588.553,122
588.553,130
588.554,120
588.554,146
588.555,110
588.555,154
588.556,110
588.556,126
588.557,130
588.558,132
588.558,112
588.558,136
588.559,132
588.559,126
588.56,162
588.56,102
588.561,110
588.561,142
588.562,96
588.562,136
588.563,128
588.563,146
588.564,118
588.564,138
588.565,130
588.565,132
588.566,152
588.566,174
588.567,178
588.567,130
588.568,138
588.568,124
588.569,126
588.569,114
588.57,146
588.57,134
588.571,124
588.571,136
588.572,150
588.572,152
588.573,104
588.573,164
588.574,146
588.574,140
588.575,128
588.575,116
588.576,122
588.577,120
588.577,124
588.577,162
588.578,136
588.578,96
588.579,162
588.579,130
588.58,152
588.58,120
588.581,124
588.582,124
588.582,138
588.582,108
588.583,132
588.583,126
588.584,132
588.584,130
588.585,124
588.585,110
588.586,108
588.587,144
588.587,104
588.587,154
588.588,144
588.588,122
588.589,156
588.589,148
588.59,136
588.59,110
588.591,134
588.591,166
588.592,126
588.592,104
588.593,132
588.593,198
588.594,186
588.594,138
588.595,142
588.595,116
588.596,180
588.596,152
588.597,108
588.597,126
588.598,154
588.598,178
588.599,152
588.599,136
588.6,130
588.601,184
588.601,116
588.601,134
588.602,168
588.602,156
588.603,154
588.603,166
588.604,170
588.604,134
588.605,158
588.606,168
588.606,204
588.606,174
588.607,184
588.607,144
588.608,162
588.608,190
588.609,198
588.609,216
588.61,200
588.611,194
588.611,252
588.611,246
588.612,280
588.612,286
588.613,300
588.613,318
588.614,404
588.614,378
588.615,454
588.615,498
588.616,626
588.616,728
588.617,802
588.617,894
588.618,1080
588.618,1146
588.619,1324
588.619,1416
588.62,1616
588.62,1790
588.621,1962
588.621,2178
588.622,2368
588.622,2694
588.623,2660
588.623,2870
588.624,3258
588.624,3284
588.625,3392
588.625,3826
588.626,3768
588.626,3730
588.627,3816
588.627,3908
588.628,4118
588.628,4072
588.629,3986
588.63,4032
588.63,4052
588.63,3682
588.631,3844
588.631,3530
588.632,3576
588.632,3410
588.633,3240
588.633,2918
588.634,2772
588.635,2718
588.635,2538
588.635,2222
588.636,1776
588.636,1760
588.637,1632
588.637,1350
588.638,1318
588.638,1034
588.639,958
588.639,780
588.64,778
588.64,694
588.641,544
588.641,490
588.642,500
588.642,400
588.643,352
588.643,310
588.644,280
588.644,218
588.645,258
588.645,228
588.646,196
588.646,178
588.647,158
588.647,198
588.648,162
588.648,180
588.649,190
588.649,158
588.65,164
588.65,134
588.651,180
588.651,122
588.652,176
588.652,162
588.653,156
588.654,128
588.654,138
588.654,156
588.655,132
588.655,160
588.656,140
588.656,160
588.657,144
588.657,152
588.658,140
588.659,140
588.659,130
588.659,134
588.66,148
588.66,184
588.661,122
588.661,150
588.662,156
588.662,140
588.663,146
588.663,170
588.664,112
588.664,180
588.665,110
588.665,144
588.666,130
588.666,114
588.667,138
588.667,126
588.668,126
588.668,124
588.669,146
588.669,126
588.67,124
588.67,170
588.671,94
588.671,144
588.672,100
588.672,122
588.673,116
588.673,150
588.674,120
588.674,128
588.675,126
588.675,140
588.676,160
588.676,110
588.677,114
588.678,160
588.678,96
588.678,142
588.679,150
588.679,128
588.68,126
588.68,142
588.681,134
588.681,122
588.682,116
588.683,118
588.683,128
588.683,136
588.684,86
588.684,140
588.685,138
588.685,124
588.686,130
588.686,150
588.687,144
588.688,126
588.688,124
588.688,176
588.689,160
588.689,140
588.69,112
588.69,120
588.691,140
588.691,132
588.692,138
588.692,100
588.693,134
588.693,128
588.694,126
588.694,132
588.695,120
588.695,154
588.696,128
588.696,112
588.697,112
588.697,112
588.698,130
588.698,150
588.699,100
588.699,104
588.7,116
588.7,140
588.701,116
588.702,118
588.702,132
588.702,142
588.703,120
588.703,140
588.704,126
588.704,156
588.705,98
588.705,114
588.706,118
588.707,178
588.707,126
588.707,124
588.708,122
588.708,122
588.709,136
588.709,154
588.71,130
588.71,106
588.711,132
588.712,108
588.712,112
588.712,172
588.713,144
588.713,130
588.714,124
588.714,142
588.715,104
588.715,100
588.716,116
588.716,122
588.717,122
588.717,114
588.718,142
588.718,126
588.719,136
588.719,110
588.72,128
588.72,132
588.721,102
588.721,100
588.722,166
588.722,132
588.723,128
588.723,110
588.724,130
588.724,120
588.725,140
588.726,130
588.726,158
588.726,120
588.727,120
588.727,106
588.728,140
588.728,108
588.729,142
588.729,110
588.73,126
588.731,130
588.731,118
588.731,124
588.732,132
588.732,124
588.733,140
588.733,126
588.734,150
588.734,104
588.735,140
588.736,150
588.736,126
588.736,108
588.737,152
588.737,148
588.738,138
588.738,146
588.739,124
588.739,154
588.74,116
588.74,126
588.741,100
588.741,106
588.742,108
588.742,130
588.743,134
588.743,130
588.744,118
588.744,102
588.745,130
588.745,136
588.746,148
588.746,158
588.747,132
588.747,132
588.748,128
588.748,114
588.749,144
588.749,118
588.75,92
588.75,124
588.751,142
588.751,150
588.752,156
588.752,106
588.753,90
588.753,106
588.754,126
588.755,120
588.755,124
588.755,112
588.756,148
588.756,112
588.757,108
588.757,102
588.758,124
588.758,126
588.759,106
588.76,132
588.76,90
588.76,126
588.761,170
588.761,112
588.762,126
588.762,122
588.763,102
588.763,130
588.764,98
588.764,114
588.765,138
588.765,120
588.766,118
588.766,116
588.767,110
588.767,134
588.768,146
588.768,144
588.769,144
588.769,122
588.77,154
588.77,134
588.771,154
588.771,118
588.772,114
588.772,106
588.773,142
588.773,100
588.774,118
588.774,132
588.775,140
588.775,122
588.776,136
588.776,114
588.777,148
588.777,116
588.778,120
588.779,92
588.779,124
588.779,148
588.78,130
588.78,126
588.781,142
588.781,136
588.782,142
588.782,142
588.783,150
588.784,114
588.784,154
588.784,128
588.785,104
588.785,120
588.786,122
588.786,136
588.787,128
588.787,156
588.788,112
588.788,134
588.789,144
588.789,128
588.79,148
588.79,130
588.791,116
588.791,98
588.792,110
588.792,164
588.793,130
588.793,100
588.794,138
588.794,128
588.795,128
588.795,118
588.796,114
588.796,112
588.797,124
588.797,132
588.798,116
588.798,138
588.799,132
588.799,124
588.8,144
