A B C D E F G H I J K L M N O A@2 S1@2 A@3 B@3 C1@3 C2@3 C3@3 C4@3 C5@3 C6@3 C7@3 C8@3 C9@3 C10@3 C11@3 C12@3 C13@3 C14@3 C15@3 C16@3 C17@3 C18@3 C19@3 C20@3 C21@3 C22@3 C23@3 C24@3 C25@3 C26@3 C27@3 C28@3 C29@3 C30@3 
embedding:Default24G 586.6 150  
586.601 126 
586.601 134 
586.601 136 
586.602 150 
586.603 112 
586.603 156 
586.604 116 
586.604 100 
586.605 86 
586.605 108 
586.606 138 
586.606 134 
586.606 144 
586.607 112 
586.608 88 
586.608 124 
586.609 120 
586.609 144 
586.61 116 
586.61 118 
586.611 142 
586.611 116 
586.611 118 
586.612 100 
586.613 134 
586.613 134 
586.614 128 
586.614 136 
586.615 122 
586.615 136 
Double click graph to do analysis 586.615 110 
Experiment Comments:  Instrument Info: User Comments: 586.616 120 
var://page.info.tree.HJYInfo.ExpSummary.Comment$ var://page.info.tree.HJYInfo.ExpSummary.Instrument$  EMF 320x240: 2136 bytes (0x50213D2D) 586.616 150 
586.617 120 
586.618 114 
586.618 112 
586.619 102 
586.619 132 
586.62 122 
586.62 114 
586.62 104 
586.621 108 
586.621 106 
586.622 120 
586.623 90 
586.623 166 
586.624 164 
586.624 122 
586.625 152 
586.625 144 
586.625 154 
586.626 126 
586.627 122 
586.627 118 
586.628 132 
586.628 166 
586.629 112 
586.629 136 
586.63 106 
586.63 124 
586.63 152 
586.631 140 
586.632 144 
586.632 140 
586.633 132 
586.633 132 
586.634 132 
586.634 136 
586.635 108 
586.635 104 
586.635 140 
586.636 108 
586.637 140 
586.637 114 
586.638 124 
586.638 126 
586.639 116 
586.639 120 
586.639 118 
586.64 154 
586.64 128 
586.641 128 
586.642 154 
586.642 152 
586.643 108 
586.643 112 
586.644 146 
586.644 162 
586.644 124 
586.645 112 
586.645 114 
586.646 156 
586.647 110 
586.647 108 
586.648 130 
586.648 136 
586.649 104 
586.649 164 
586.649 130 
586.65 140 
586.651 116 
586.651 166 
586.652 124 
586.652 132 
586.653 116 
586.653 134 
586.654 124 
586.654 88 
586.654 106 
586.655 124 
586.656 128 
586.656 120 
586.657 112 
586.657 128 
586.658 112 
586.658 122 
