A B C D E F G H I J K L M N O A@2 S1@2 A@3 B@3 C1@3 C2@3 C3@3 C4@3 C5@3 C6@3 C7@3 C8@3 C9@3 C10@3 C11@3 C12@3 C13@3 C14@3 C15@3 C16@3 C17@3 C18@3 C19@3 C20@3 C21@3 C22@3 C23@3 C24@3 C25@3 C26@3 C27@3 C28@3 C29@3 C30@3 
embedding:Default28G 585.6 126  
585.601 160 
585.601 142 
585.601 116 
585.602 128 
585.603 170 
585.603 154 
585.604 116 
585.604 132 
585.605 138 
585.605 132 
585.606 132 
585.606 138 
585.606 180 
585.607 140 
585.608 120 
585.608 152 
585.609 122 
585.609 148 
585.61 132 
585.61 146 
585.611 138 
585.611 102 
585.611 186 
585.612 112 
585.613 158 
585.613 140 
585.614 146 
585.614 120 
585.615 144 
585.615 136 
Double click graph to do analysis 585.615 108 
Experiment Comments:  Instrument Info: User Comments: 585.616 120 
var://page.info.tree.HJYInfo.ExpSummary.Comment$ var://page.info.tree.HJYInfo.ExpSummary.Instrument$  EMF 320x240: 2136 bytes (0x50213D2D) 585.616 116 
585.617 126 
585.618 148 
585.618 160 
585.619 180 
585.619 140 
585.62 102 
585.62 150 
585.62 122 
585.621 142 
585.621 164 
585.622 130 
585.623 150 
585.623 158 
585.624 112 
585.624 148 
585.625 122 
585.625 138 
585.625 114 
585.626 166 
585.627 136 
585.627 144 
585.628 196 
585.628 144 
585.629 136 
585.629 138 
585.63 146 
585.63 166 
585.63 136 
585.631 146 
585.632 144 
585.632 206 
585.633 160 
585.633 144 
585.634 144 
585.634 124 
585.635 136 
585.635 142 
585.635 138 
585.636 146 
585.637 134 
585.637 128 
585.638 114 
585.638 148 
585.639 134 
585.639 136 
585.639 152 
585.64 168 
585.64 176 
585.641 160 
585.642 138 
585.642 168 
585.643 182 
585.643 190 
585.644 186 
585.644 162 
585.644 146 
585.645 184 
585.645 150 
585.646 150 
585.647 166 
585.647 202 
585.648 200 
585.648 162 
585.649 180 
585.649 146 
585.649 144 
585.65 188 
585.651 188 
585.651 166 
585.652 198 
585.652 184 
585.653 192 
585.653 192 
585.654 208 
585.654 212 
585.654 236 
585.655 184 
585.656 256 
585.656 202 
585.657 230 
585.657 246 
585.658 206 
585.658 220 
585.659 214 
585.659 292 
585.659 218 
585.66 274 
585.661 268 
585.661 326 
585.662 292 
585.662 310 
585.663 362 
585.663 336 
585.663 364 
585.664 392 
585.664 450 
585.665 438 
585.666 574 
585.666 648 
585.667 692 
585.667 690 
585.668 744 
585.668 890 
585.668 1008 
585.669 1028 
585.669 1232 
585.67 1386 
585.671 1484 
585.671 1662 
585.672 1890 
585.672 1992 
585.673 2140 
585.673 2268 
585.673 2548 
585.674 2802 
585.674 2876 
585.675 3162 
585.676 3302 
585.676 3778 
585.677 3686 
585.677 4004 
585.678 3920 
585.678 4198 
585.678 4188 
585.679 4246 
585.68 4432 
585.68 4330 
585.681 4532 
585.681 4318 
585.682 4246 
585.682 4486 
585.683 4392 
585.683 4052 
585.683 3886 
585.684 3866 
585.685 3648 
585.685 3516 
585.686 3388 
585.686 3350 
585.687 2980 
585.687 2682 
585.688 2568 
585.688 2394 
585.688 2262 
585.689 2126 
585.69 1912 
585.69 1860 
585.691 1670 
585.691 1678 
585.692 1392 
585.692 1370 
585.692 1344 
585.693 1258 
585.693 1214 
585.694 1170 
585.695 1184 
585.695 1146 
585.696 1290 
585.696 1142 
585.697 1244 
585.697 1302 
585.697 1348 
585.698 1400 
585.698 1572 
585.699 1592 
585.7 1578 
585.7 1922 
585.701 2024 
585.701 2132 
585.702 2378 
585.702 2280 
585.702 2512 
585.703 2672 
585.704 2796 
585.704 3138 
585.705 3280 
585.705 3278 
585.706 3710 
585.706 3826 
585.707 3914 
585.707 4002 
585.707 4208 
585.708 4150 
585.709 4260 
585.709 4516 
585.71 4528 
585.71 4314 
585.711 4354 
585.711 4356 
585.712 4332 
585.712 4250 
585.712 4012 
585.713 3976 
585.714 3896 
585.714 3600 
585.715 3338 
585.715 3444 
585.716 2970 
585.716 2948 
585.716 2952 
585.717 2632 
585.717 2410 
585.718 2286 
585.719 2000 
585.719 1668 
