585.6,126
585.6005,160
585.601,142
585.6015,116
585.602,128
585.6025,170
585.603,154
585.6035,116
585.604,132
585.6045,138
585.605,132
585.6055,132
585.606,138
585.6065,180
585.607,140
585.6075,120
585.608,152
585.6085,122
585.609,148
585.6095,132
585.61,146
585.6105,138
585.611,102
585.6115,186
585.612,112
585.6125,158
585.613,140
585.6135,146
585.614,120
585.6145,144
585.615,136
585.6155,108
585.616,120
585.6165,116
585.617,126
585.6175,148
585.618,160
585.6185,180
585.619,140
585.6195,102
585.62,150
585.6205,122
585.621,142
585.6215,164
585.622,130
585.6225,150
585.623,158
585.6235,112
585.624,148
585.6245,122
585.625,138
585.6255,114
585.626,166
585.6265,136
585.627,144
585.6275,196
585.628,144
585.6285,136
585.629,138
585.6295,146
585.63,166
585.6305,136
585.631,146
585.6315,144
585.632,206
585.6325,160
585.633,144
585.6335,144
585.634,124
585.6345,136
585.635,142
585.6355,138
585.636,146
585.6365,134
585.637,128
585.6375,114
585.638,148
585.6385,134
585.639,136
585.6395,152
585.64,168
585.6405,176
585.641,160
585.6415,138
585.642,168
585.6425,182
585.643,190
585.6435,186
585.644,162
585.6445,146
585.645,184
585.6455,150
585.646,150
585.6465,166
585.647,202
585.6475,200
585.648,162
585.6485,180
585.649,146
585.6495,144
585.65,188
585.6505,188
585.651,166
585.6515,198
585.652,184
585.6525,192
585.653,192
585.6535,208
585.654,212
585.6545,236
585.655,184
585.6555,256
585.656,202
585.6565,230
585.657,246
585.6575,206
585.658,220
585.6585,214
585.659,292
585.6595,218
585.66,274
585.6605,268
585.661,326
585.6615,292
585.662,310
585.6625,362
585.663,336
585.6635,364
585.664,392
585.6645,450
585.665,438
585.6655,574
585.666,648
585.6665,692
585.667,690
585.6675,744
585.668,890
585.6685,1008
585.669,1028
585.6695,1232
585.67,1386
585.6705,1484
585.671,1662
585.6715,1890
585.672,1992
585.6725,2140
585.673,2268
585.6735,2548
585.674,2802
585.6745,2876
585.675,3162
585.6755,3302
585.676,3778
585.6765,3686
585.677,4004
585.6775,3920
585.678,4198
585.6785,4188
585.679,4246
585.6795,4432
585.68,4330
585.6805,4532
585.681,4318
585.6815,4246
585.682,4486
585.6825,4392
585.683,4052
585.6835,3886
585.684,3866
585.6845,3648
585.685,3516
585.6855,3388
585.686,3350
585.6865,2980
585.687,2682
585.6875,2568
585.688,2394
585.6885,2262
585.689,2126
585.6895,1912
585.69,1860
585.6905,1670
585.691,1678
585.6915,1392
585.692,1370
585.6925,1344
585.693,1258
585.6935,1214
585.694,1170
585.6945,1184
585.695,1146
585.6955,1290
585.696,1142
585.6965,1244
585.697,1302
585.6975,1348
585.698,1400
585.6985,1572
585.699,1592
585.6995,1578
585.7,1922
585.7005,2024
585.701,2132
585.7015,2378
585.702,2280
585.7025,2512
585.703,2672
585.7035,2796
585.704,3138
585.7045,3280
585.705,3278
585.7055,3710
585.706,3826
585.7065,3914
585.707,4002
585.7075,4208
585.708,4150
585.7085,4260
585.709,4516
585.7095,4528
585.71,4314
585.7105,4354
585.711,4356
585.7115,4332
585.712,4250
585.7125,4012
585.713,3976
585.7135,3896
585.714,3600
585.7145,3338
585.715,3444
585.7155,2970
585.716,2948
585.7165,2952
585.717,2632
585.7175,2410
585.718,2286
585.7185,2000
585.719,1668
585.7195,1534
585.72,1440
585.7205,1214
585.721,1224
585.7215,962
585.722,900
585.7225,874
585.723,724
585.7235,688
585.724,628
585.7245,466
585.725,482
585.7255,384
585.726,382
585.7265,332
585.727,384
585.7275,366
585.728,294
585.7285,278
585.729,318
585.7295,312
585.73,228
585.7305,208
585.731,262
585.7315,212
585.732,278
585.7325,246
585.733,218
585.7335,214
585.734,208
585.7345,194
585.735,228
585.7355,234
585.736,194
585.7365,208
585.737,174
585.7375,208
585.738,184
585.7385,146
585.739,216
585.7395,164
585.74,184
585.7405,164
585.741,146
585.7415,172
585.742,216
585.7425,160
585.743,170
585.7435,190
585.744,144
585.7445,196
585.745,164
585.7455,190
585.746,188
585.7465,160
585.747,168
585.7475,164
585.748,176
585.7485,124
585.749,206
585.7495,160
585.75,164
585.7505,172
585.751,178
585.7515,190
585.752,162
585.7525,162
585.753,140
585.7535,146
585.754,122
585.7545,154
585.755,146
585.7555,134
585.756,130
585.7565,116
585.757,154
585.7575,178
585.758,152
585.7585,162
585.759,156
585.7595,124
585.76,124
585.7605,158
585.761,138
585.7615,172
585.762,170
585.7625,148
585.763,172
585.7635,136
585.764,128
585.7645,132
585.765,126
585.7655,150
585.766,148
585.7665,146
585.767,172
585.7675,162
585.768,162
585.7685,184
585.769,142
585.7695,128
585.77,128
585.7705,146
585.771,142
585.7715,150
585.772,136
585.7725,146
585.773,154
585.7735,136
585.774,150
585.7745,136
585.775,134
585.7755,146
585.776,112
585.7765,140
585.777,128
585.7775,128
585.778,146
585.7785,116
585.779,140
585.7795,144
585.78,122
585.7805,152
585.781,138
585.7815,132
585.782,130
585.7825,144
585.783,160
585.7835,144
585.784,134
585.7845,120
585.785,132
585.7855,138
585.786,120
585.7865,142
585.787,146
585.7875,114
585.788,144
585.7885,152
585.789,120
585.7895,160
585.79,136
585.7905,152
585.791,126
585.7915,134
585.792,134
585.7925,114
585.793,140
585.7935,132
585.794,158
585.7945,156
585.795,134
585.7955,142
585.796,138
585.7965,150
585.797,128
585.7975,120
585.798,182
585.7985,144
585.799,164
585.7995,136
585.8,104
