A B C D E F G H I J K L M N O A@2 S1@2 A@3 B@3 C1@3 C2@3 C3@3 C4@3 C5@3 C6@3 C7@3 C8@3 C9@3 C10@3 C11@3 C12@3 C13@3 C14@3 C15@3 C16@3 C17@3 C18@3 C19@3 C20@3 C21@3 C22@3 C23@3 C24@3 C25@3 C26@3 C27@3 C28@3 C29@3 C30@3 
embedding:Default26G 586 176  
586.005 164 
586.01 106 
586.015 130 
586.02 118 
586.025 128 
586.03 98 
586.035 124 
586.04 106 
586.045 116 
586.05 142 
586.055 138 
586.06 138 
586.065 124 
586.07 140 
586.075 144 
586.08 118 
586.085 122 
586.09 150 
586.095 144 
586.1 102 
586.105 102 
586.11 104 
586.115 114 
586.12 136 
586.125 136 
586.13 90 
586.135 122 
586.14 128 
586.145 118 
586.15 140 
Double click graph to do analysis 586.155 102 
Experiment Comments:  Instrument Info: User Comments: 586.16 100 
var://page.info.tree.HJYInfo.ExpSummary.Comment$ var://page.info.tree.HJYInfo.ExpSummary.Instrument$  EMF 320x240: 2136 bytes (0x50213D2D) 586.165 126 
586.17 116 
586.175 84 
586.18 124 
586.185 144 
586.19 134 
586.195 92 
586.2 136 
586.205 136 
586.21 114 
586.215 138 
586.22 138 
586.225 178 
586.23 114 
586.235 156 
586.24 118 
586.245 112 
586.25 116 
586.255 108 
586.26 144 
586.265 132 
586.27 140 
586.275 100 
586.28 120 
586.285 144 
586.29 136 
586.295 136 
586.3 130 
586.305 144 
586.31 134 
586.315 128 
586.32 142 
586.325 128 
586.33 160 
586.335 146 
586.34 100 
586.345 124 
586.35 136 
586.355 110 
586.36 126 
586.365 182 
586.37 128 
586.375 122 
586.38 108 
586.385 152 
586.39 136 
586.395 136 
586.4 132 
586.405 128 
586.41 136 
586.415 126 
586.42 138 
586.425 144 
586.43 144 
586.435 128 
586.44 110 
586.445 100 
586.45 122 
586.455 168 
586.46 118 
586.465 116 
586.47 90 
586.475 136 
586.48 134 
586.485 136 
586.49 132 
586.495 118 
586.5 124 
586.505 130 
586.51 120 
586.515 156 
586.52 136 
586.525 146 
586.53 144 
586.535 94 
586.54 126 
586.545 144 
586.55 110 
586.555 76 
586.56 144 
586.565 130 
586.57 144 
586.575 114 
586.58 128 
586.585 126 
586.59 110 
586.595 158 
586.6 136 
586.605 150 
586.61 108 
586.615 108 
586.62 136 
586.625 114 
586.63 120 
586.635 164 
586.64 122 
586.645 124 
586.65 118 
586.655 94 
586.66 136 
586.665 116 
586.67 152 
586.675 168 
586.68 104 
586.685 104 
586.69 120 
586.695 132 
586.7 116 
586.705 126 
586.71 144 
586.715 180 
586.72 84 
586.725 126 
586.73 154 
586.735 130 
586.74 134 
586.745 108 
586.75 120 
586.755 144 
586.76 132 
586.765 144 
586.77 128 
586.775 134 
586.78 124 
586.785 106 
586.79 100 
586.795 126 
586.8 114 
586.805 114 
586.81 120 
586.815 132 
586.82 120 
586.825 142 
586.83 130 
586.835 102 
586.84 122 
586.845 108 
586.85 128 
586.855 158 
586.86 134 
586.865 124 
586.87 130 
586.875 108 
586.88 130 
586.885 122 
586.89 120 
586.895 126 
586.9 122 
586.905 124 
586.91 128 
586.915 140 
586.92 148 
586.925 92 
586.93 108 
586.935 176 
586.94 104 
586.945 102 
586.95 134 
586.955 158 
586.96 122 
586.965 150 
586.97 102 
586.975 122 
586.98 136 
586.985 160 
586.99 124 
586.995 128 
587 146 
587.005 126 
587.01 130 
587.015 132 
587.02 112 
587.025 116 
587.03 102 
587.035 124 
587.04 126 
587.045 124 
587.05 136 
587.055 122 
587.06 148 
587.065 122 
587.07 114 
587.075 110 
587.08 126 
























































































































































































